본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,학교유형,학교소재지역,성별,연령,혼인여부 및 배우자 학력,아버지 학력,어머니 학력,부모님 소득,부모님 자산,가정의 경제적 지원,대학 입학 구분,진로 선택 및 취업준비 프로그램 참여 횟수,GPA,학자금대출 금액,휴학 횟수,석사/박사 재학여부,구직기간(통합),건강한정도,재학중 일자리 경험,일자리 횟수,시간총합,연수횟수,토익,토스등급,오픽점수,토플ibt,탭스,체류시간,취업여부
1,3,3,1,2,111,2,15,1,25,0,4,4,2,5,0,1,8,84.44,0,0,0,0,5,1,1,100,1,870,0,0,0,0,4,1
3,1,3,1,2,111,2,13,1,27,0,4,4,5,3,0,1,8,84.44,0,0,0,0,4,1,2,20,0,0,0,0,0,0,0,1
3,1,3,1,2,111,2,13,1,27,0,4,4,7,4,0,1,8,77.78,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,112,2,1,1,28,0,6,6,4,6,0,1,0,93.33,0,0,0,0,4,1,1,20,0,0,0,0,0,0,0,1
1,3,3,1,2,112,2,1,1,28,0,4,4,7,5,0,1,1,84.44,0,1,0,78,4,1,1,300,0,880,0,0,0,0,0,1
1,3,3,1,2,112,2,1,2,24,0,6,4,3,1,0,1,5,84.44,2300,0,0,0,4,2,0,0,0,850,6,0,0,0,0,0
1,3,3,1,2,112,2,1,1,27,0,4,4,5,2,0,1,0,80,2000,3,0,0,2,2,0,0,0,840,0,0,0,0,0,1
1,3,3,1,2,112,2,1,2,25,0,4,4,5,3,0,1,1,82.22,3000,1,0,9,2,2,0,0,0,700,0,0,0,0,0,1
1,3,3,1,2,112,2,1,2,27,0,6,6,4,4,0,1,3,66.67,3000,2,0,0,5,1,2,0,0,800,0,0,0,0,0,1
1,3,3,1,2,112,2,1,2,28,0,4,5,6,5,0,1,5,80,0,2,0,8,5,2,0,0,1,890,0,2,0,0,12,0
1,3,3,1,2,112,2,1,2,26,0,4,4,3,1,0,1,4,91.11,1000,2,0,26,3,1,3,40,0,880,0,0,0,0,0,1
1,3,3,1,2,112,2,1,1,27,0,6,4,6,4,100,1,6,86.67,0,0,0,12,5,1,1,0,0,925,0,2,0,0,0,0
1,3,3,1,2,112,2,1,2,24,0,6,6,6,5,0,1,0,80,0,1,0,4,5,1,1,480,0,925,6,0,0,0,0,0
1,3,3,1,2,112,2,1,1,29,0,6,6,8,6,0,1,0,71.11,0,3,0,69,3,2,0,20,0,850,6,0,0,0,0,1
1,3,3,1,2,112,2,1,1,30,0,6,6,4,5,0,1,3,82.22,0,1,0,43,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,112,2,1,1,29,0,5,4,2,5,0,1,5,77.78,0,3,0,61,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,112,2,1,2,31,0,6,6,2,3,0,1,0,91.11,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,112,2,1,1,29,0,5,4,7,4,80,1,1,80,0,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,2,112,2,1,1,24,0,4,4,7,4,15,1,3,84.44,0,1,0,0,3,1,1,0,0,720,0,0,0,0,0,0
1,3,3,1,2,112,2,1,2,24,0,6,5,5,4,0,1,1,71.11,1200,1,0,0,4,1,1,0,0,650,0,0,0,0,0,1
1,3,3,1,2,112,2,8,1,27,0,4,4,3,2,0,1,2,82.22,0,1,0,22,3,1,1,600,0,650,0,0,0,0,0,1
1,3,3,1,2,112,2,8,2,25,0,6,4,4,4,0,1,1,86.67,500,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,112,2,8,1,26,0,6,6,8,5,0,1,0,84.44,0,0,0,0,4,1,1,36,0,890,0,0,0,0,0,1
1,3,3,1,2,112,2,8,1,25,0,4,3,2,3,30,1,1,84.44,0,0,0,0,4,2,0,280,0,0,0,0,0,0,0,0
1,3,3,1,2,112,2,8,1,28,0,4,4,2,1,0,1,0,84.44,1000,1,0,4,4,1,4,0,1,870,0,0,0,0,12,1
1,3,3,1,2,112,2,8,2,25,0,3,4,5,3,0,1,6,88.89,0,1,0,8,5,1,2,0,0,845,0,0,0,0,0,0
1,3,3,1,2,112,2,8,1,25,0,6,2,0,1,0,1,0,95.56,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,112,2,5,1,31,0,3,2,1,1,0,1,0,57.78,2800,6,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,112,2,4,2,23,0,3,3,0,1,0,1,2,82.22,1030,0,0,8,3,1,2,0,0,0,0,0,0,0,0,0
1,3,3,1,2,112,2,11,2,24,0,4,4,5,1,0,1,2,73.33,348,0,0,0,4,1,3,2,0,0,0,0,0,0,0,0
1,1,3,1,2,112,2,15,1,32,0,4,3,1,1,0,1,1,62.22,0,1,0,15,3,1,1,20,0,0,0,0,0,0,0,1
1,1,3,1,2,112,2,15,1,28,0,4,4,3,3,15,1,1,77.78,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,2,112,2,15,2,25,0,7,6,5,3,0,1,6,84.44,0,1,0,0,4,1,1,0,1,0,0,0,0,0,12,1
1,3,3,1,2,112,2,2,1,26,0,4,4,4,4,0,2,0,77.78,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,112,2,7,2,24,0,7,5,2,2,0,1,2,75.56,0,0,0,1,4,2,0,0,1,850,6,0,0,0,2,1
1,3,3,1,2,112,2,6,1,27,0,4,4,8,1,0,1,0,84.44,450,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,2,113,2,1,1,25,0,7,6,7,5,10,1,3,91.11,0,0,0,0,5,1,1,0,0,715,0,0,0,0,0,1
1,3,3,1,2,113,2,1,2,24,0,4,4,4,4,0,1,2,91.11,1600,0,0,26,4,1,2,50,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,1,2,23,0,6,4,7,3,0,1,6,66.67,0,0,0,22,1,1,3,18,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,1,2,24,0,6,5,6,4,0,1,0,88.89,0,1,0,0,4,1,1,8,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,1,1,27,0,7,7,5,4,40,1,1,73.33,0,1,0,43,4,2,0,0,0,781,0,0,0,0,0,1
1,3,3,1,2,113,2,1,2,26,6,6,7,5,4,0,1,3,82.22,0,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0
1,3,3,1,2,113,2,1,2,23,0,5,4,5,3,0,1,0,88.89,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,1,2,24,0,6,6,6,1,30,1,1,86.67,1000,0,1,26,3,2,0,0,0,0,0,0,0,0,0,1
1,3,1,2,2,113,2,1,2,46,6,4,4,4,4,0,1,0,88.89,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,1,2,24,0,4,6,5,1,0,1,2,84.44,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,9,2,23,0,4,6,7,3,0,1,0,68.89,0,0,0,13,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,9,1,27,0,6,4,5,5,0,1,1,77.78,0,1,0,15,4,2,0,0,1,600,0,0,0,0,5,1
1,3,3,1,2,113,2,8,1,28,0,6,6,2,2,0,1,5,55.56,1600,1,0,0,2,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,8,1,25,0,6,6,6,2,0,1,4,77.78,2000,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0
1,3,3,1,2,113,2,8,2,23,0,7,6,6,6,0,1,5,55.56,0,0,0,52,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,8,2,24,0,6,6,2,5,0,1,0,68.89,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,2,113,2,8,1,25,6,2,4,2,2,0,1,2,84.44,0,0,0,4,5,1,8,20,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,8,2,24,0,6,6,5,5,5,1,3,55.56,0,1,0,20,4,1,1,44,0,0,0,0,0,0,0,0
1,3,3,1,2,113,2,8,2,24,0,7,7,5,3,0,1,2,66.67,400,1,0,4,2,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,8,2,24,0,4,4,6,4,20,1,3,86.67,300,0,0,4,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,5,2,24,0,7,5,8,6,0,1,2,80,0,0,0,9,4,1,2,80,0,955,0,0,0,0,0,1
1,3,3,1,2,113,2,4,1,26,0,4,4,4,3,0,1,2,77.78,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,2,113,2,11,1,27,0,6,6,3,2,0,1,0,75.56,0,1,0,40,4,1,2,8,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,11,2,24,0,5,4,6,2,0,1,2,77.78,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,11,1,23,0,6,6,4,2,20,1,1,66.67,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,2,113,2,11,1,26,0,4,4,3,1,0,1,4,84.44,1450,0,0,9,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,11,2,24,0,6,4,5,3,0,1,0,86.67,0,0,4,3,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,11,2,23,0,4,4,4,3,0,1,4,71.11,0,0,0,0,3,1,1,48,0,0,0,0,0,0,0,0
1,3,3,1,2,113,2,11,2,24,0,6,5,2,1,0,1,7,77.78,600,1,0,9,4,1,4,1,0,715,0,0,0,0,0,1
1,3,3,1,2,113,2,11,2,25,0,4,4,4,4,0,1,0,66.67,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,11,1,25,0,6,5,5,3,0,1,3,86.67,600,0,0,4,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,11,2,26,0,4,4,2,1,0,1,1,64.44,2500,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0
1,1,3,1,2,113,2,10,2,24,0,5,4,6,4,25,1,4,71.11,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0
2,3,3,1,2,113,2,10,2,25,0,7,6,6,4,30,1,2,66.67,2000,0,0,0,4,1,1,0,0,730,0,0,0,0,0,1
1,3,3,1,2,113,2,10,1,72,4,5,2,0,0,0,2,0,82.22,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,2,113,2,10,2,24,0,4,4,2,1,0,1,4,84.44,0,1,0,1,3,1,1,80,1,730,0,0,0,0,2,1
1,3,3,1,2,113,2,10,1,26,0,4,4,5,4,0,1,0,66.67,0,0,0,4,3,2,0,80,0,0,0,0,0,0,0,0
1,1,3,1,2,113,2,15,2,24,0,4,4,3,2,0,1,4,77.78,0,0,0,0,4,2,0,0,0,525,0,0,0,0,0,1
1,1,3,1,2,113,2,15,2,23,0,5,5,5,3,0,1,2,82.22,0,0,0,4,4,1,5,0,0,590,0,0,0,0,0,1
1,3,3,1,2,113,2,14,2,23,0,4,3,4,1,0,1,5,75.56,60,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,14,2,23,0,4,4,6,3,0,1,4,77.78,0,0,0,9,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,2,2,113,2,14,1,27,0,4,5,3,3,0,1,2,86.67,0,1,1,4,3,2,0,0,1,0,0,0,0,0,10,1
2,3,3,1,2,113,2,14,1,26,0,4,4,3,4,0,2,8,91.11,900,0,0,0,3,2,0,0,0,650,0,0,0,0,0,1
1,3,3,1,2,113,2,14,1,27,0,4,4,5,2,20,1,1,66.67,2000,1,0,0,4,1,1,40,0,0,0,0,0,0,0,0
1,3,3,1,2,113,2,14,2,24,0,6,6,6,4,0,1,5,71.11,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,14,1,29,0,6,6,8,4,40,1,3,57.78,1000,1,0,36,5,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,2,113,2,3,1,28,0,5,4,2,5,70,2,3,68.89,0,0,0,1,4,2,0,80,1,0,0,0,0,0,1,1
1,1,3,1,2,113,2,2,1,27,0,6,7,3,2,0,1,2,80,0,0,0,0,2,2,0,0,0,760,0,0,0,0,0,0
1,3,3,1,2,113,2,2,1,25,0,6,6,4,3,0,1,0,84.44,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,2,2,24,0,5,4,3,1,10,1,3,84.44,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,2,113,2,6,1,26,0,4,4,5,2,0,1,0,84.44,0,0,0,26,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,6,2,52,5,2,2,2,3,0,2,3,86.67,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,6,2,25,0,6,4,3,2,0,2,4,95.56,230,0,0,3,2,2,0,25,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,13,1,26,0,6,6,4,3,0,1,0,77.78,0,1,0,4,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,113,2,13,2,44,5,3,2,1,2,0,2,2,88.89,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,2,113,2,12,2,28,6,6,3,3,1,0,1,1,84.44,1000,3,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,2,2,113,2,12,2,49,6,3,2,1,1,0,2,1,97.78,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1
1,2,3,1,2,114,2,1,2,27,6,5,5,4,3,200,1,0,77.78,500,3,0,0,4,1,4,0,0,0,0,0,0,0,0,0
1,3,3,1,2,114,2,1,2,25,0,3,6,3,2,0,1,4,82.22,0,1,0,52,4,1,1,0,0,910,0,1,0,0,0,1
1,3,3,1,2,114,2,1,1,27,0,6,6,6,2,0,1,4,84.44,0,0,0,4,4,2,0,120,0,900,7,0,0,0,0,1
1,3,3,1,2,114,2,1,2,27,0,7,6,6,5,0,1,6,86.67,0,1,1,9,3,1,1,196,0,0,0,2,0,0,0,1
1,3,3,1,2,114,2,1,2,27,0,7,7,5,4,40,1,0,86.67,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,114,2,1,2,25,0,6,6,7,4,0,1,6,82.22,0,1,0,13,2,1,7,0,0,0,0,0,108,0,0,1
2,3,3,1,2,114,2,9,1,27,6,6,6,7,4,0,1,3,84.44,0,0,0,0,4,2,0,0,0,895,0,0,0,0,0,1
2,3,3,1,2,114,2,9,1,26,0,7,6,4,3,0,1,3,82.22,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,2,114,2,8,2,25,0,7,4,6,5,30,1,0,82.22,0,2,0,48,4,1,3,0,1,835,0,4,0,0,5,0
1,3,3,1,2,114,2,8,1,28,0,6,6,5,6,0,1,2,84.44,0,1,0,78,3,1,1,0,1,0,0,0,0,0,12,1
1,3,3,1,2,114,2,8,2,25,0,4,4,0,1,0,1,1,86.67,0,1,0,30,4,1,1,100,1,840,0,0,0,0,10,1
1,3,3,1,2,114,2,11,1,28,0,4,4,3,2,0,2,0,82.22,0,0,0,4,4,2,0,0,0,800,0,0,0,0,0,1
1,3,3,1,2,114,2,10,2,23,0,6,6,5,2,30,1,2,73.33,2400,0,0,0,5,1,1,120,2,0,6,0,0,0,11,0
1,3,3,1,2,114,2,3,1,28,0,6,6,3,3,0,1,5,95.56,100,1,0,46,5,1,4,240,2,990,7,0,111,0,8,0
1,3,3,1,2,114,2,3,2,28,0,6,7,4,4,0,1,5,80,0,0,0,26,2,1,6,0,0,975,7,1,0,0,0,1
1,1,3,1,2,115,2,9,1,26,0,6,6,2,1,0,1,0,84.44,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,2,115,2,8,1,27,0,7,6,3,5,0,1,4,82.22,0,0,1,0,4,1,2,0,0,675,6,0,0,0,0,1
1,3,3,1,2,115,2,8,2,24,0,4,4,6,5,50,1,2,91.11,500,1,0,0,5,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,2,115,2,8,1,30,0,4,4,3,1,80,2,4,62.22,1200,0,0,0,2,2,0,0,0,855,0,2,0,0,0,0
1,3,3,1,2,115,2,8,1,28,0,7,6,2,1,0,1,6,71.11,0,2,0,35,3,1,3,0,1,900,0,2,0,0,12,1
1,3,3,1,2,115,2,8,2,24,0,7,6,6,5,0,1,5,84.44,0,1,0,13,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,115,2,8,2,25,0,6,4,5,3,0,1,6,77.78,700,0,0,4,4,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,2,115,2,11,2,25,0,2,2,2,3,0,1,4,71.11,0,0,0,16,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,2,115,2,10,1,28,0,4,4,7,4,0,1,5,91.11,500,1,0,2,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,115,2,14,1,26,0,4,4,6,4,0,1,2,71.11,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,115,2,3,1,26,0,4,4,0,4,0,1,3,77.78,0,0,0,0,5,1,3,0,1,0,0,0,0,0,3,0
1,3,3,1,2,115,2,3,2,24,0,4,4,5,2,0,2,1,66.67,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,2,115,2,13,1,26,0,4,4,4,2,0,1,2,80,120,0,0,6,3,1,3,0,0,0,0,0,0,0,0,1
1,1,3,1,2,115,2,13,2,24,0,6,4,4,3,0,1,5,84.44,150,1,0,13,2,2,0,0,0,0,0,0,0,0,0,1
1,2,3,1,2,116,2,1,1,28,7,7,4,6,4,0,1,0,66.67,0,0,0,9,4,2,0,0,0,0,0,4,0,0,0,1
1,3,3,1,2,116,2,1,2,26,0,2,2,5,2,0,1,2,82.22,600,1,0,0,4,1,1,84,0,990,7,4,0,0,0,1
1,3,3,1,2,116,2,1,1,29,0,5,4,2,1,0,1,1,75.56,1800,0,0,131,1,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,2,116,2,1,2,26,0,7,6,4,5,0,1,5,88.89,1000,1,0,0,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,2,116,2,1,2,25,0,6,6,7,5,60,1,2,75.56,0,0,0,8,2,1,1,0,0,925,0,0,0,0,0,0
1,3,3,1,2,116,2,1,1,27,0,6,6,8,6,0,1,2,71.11,0,1,0,2,4,2,0,300,1,0,0,0,0,0,9,1
1,3,3,1,2,116,2,1,1,26,0,4,3,6,4,0,1,1,86.67,0,0,0,13,4,1,1,200,0,0,0,0,0,0,0,1
1,3,3,1,2,116,2,1,2,25,0,6,6,5,5,0,1,0,91.11,0,0,0,0,4,1,1,0,0,915,0,0,0,0,0,1
1,3,3,1,2,116,2,1,1,29,0,4,4,8,3,0,1,3,75.56,0,1,0,65,4,1,1,0,0,900,0,2,0,0,0,1
1,3,3,1,2,116,2,1,2,27,0,6,6,7,4,50,1,4,77.78,0,1,0,0,3,1,2,0,0,920,0,2,0,0,0,0
1,3,3,1,2,116,2,1,1,28,0,4,4,3,1,0,2,2,66.67,300,0,0,0,5,2,0,0,0,720,0,0,0,0,0,1
1,1,3,1,2,116,2,9,2,25,0,4,3,5,2,30,1,2,75.56,0,0,4,0,4,1,3,0,0,700,0,0,0,0,0,1
1,3,3,1,2,116,2,9,1,30,0,4,4,4,3,50,1,0,66.67,2000,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,2,116,2,9,2,24,0,4,4,2,1,0,1,2,82.22,1000,2,1,0,4,1,1,0,0,750,0,0,0,0,0,1
2,3,3,1,2,116,2,8,2,24,0,6,6,4,3,0,1,3,84.44,0,0,0,0,5,1,2,0,0,0,0,4,0,0,0,1
2,3,3,1,2,116,2,17,1,28,0,4,4,3,3,0,1,0,62.22,1200,2,0,1,2,1,3,0,0,705,0,0,0,0,0,1
2,3,3,1,2,116,2,17,1,28,0,4,4,0,0,0,1,0,73.33,2400,1,0,1,5,2,0,0,0,630,0,0,0,0,0,1
1,1,3,1,2,116,2,10,1,26,0,4,4,7,5,0,1,2,75.56,0,0,0,53,4,2,0,0,0,750,0,0,0,0,0,1
1,3,3,1,2,116,2,10,2,24,0,4,4,4,3,0,1,0,60,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,2,116,2,15,1,26,0,7,4,5,4,0,1,0,75.56,0,0,0,0,5,1,1,0,0,830,0,0,0,0,0,1
1,3,3,1,2,116,2,14,2,24,0,7,4,7,3,20,1,0,82.22,0,0,0,0,3,1,2,0,0,750,0,0,0,0,0,0
1,1,3,1,2,116,2,3,2,26,0,6,4,7,3,30,1,0,66.67,0,1,0,14,4,1,2,0,0,0,0,0,0,0,0,0
1,3,3,1,2,116,2,3,2,25,0,4,4,8,1,0,1,2,93.33,500,1,0,1,4,1,5,0,0,0,0,0,0,0,0,1
1,1,3,1,2,116,2,2,2,26,0,6,4,5,2,0,1,7,82.22,2100,2,0,30,5,1,1,0,0,910,6,0,0,0,0,1
1,1,3,1,2,116,2,2,2,24,0,6,4,1,3,0,1,2,88.89,0,0,0,0,4,1,1,152,0,780,0,0,0,0,0,0
1,3,3,1,2,116,2,2,2,26,0,4,3,4,2,0,1,7,77.78,1000,2,0,13,3,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,2,116,2,16,1,26,0,4,3,5,5,50,1,5,88.89,0,0,0,0,4,1,1,0,0,450,0,0,0,0,0,1
1,3,3,1,2,117,2,1,2,25,0,4,4,4,3,0,1,0,86.67,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,117,2,1,1,27,0,7,7,7,6,60,1,1,77.78,0,2,0,4,3,1,1,240,0,990,8,0,0,0,0,1
1,3,3,1,2,117,2,1,1,29,0,6,6,4,5,0,1,4,68.89,0,0,0,0,5,1,1,0,0,850,0,0,0,0,0,1
1,3,3,1,2,117,2,1,2,25,0,6,6,4,4,0,1,1,91.11,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,1
3,3,3,1,2,117,2,1,2,24,0,7,6,1,5,0,1,6,88.89,0,2,0,24,5,2,0,0,1,915,0,0,0,0,18,0
1,3,3,1,2,117,2,1,1,34,0,4,6,2,2,0,1,0,80,0,2,0,9,5,1,1,0,1,0,0,0,0,6,6,1
1,3,3,1,2,117,2,1,2,25,0,6,6,3,4,0,1,2,95.56,150,0,0,2,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,117,2,1,2,25,0,4,3,7,5,50,1,6,84.44,0,3,0,1,4,1,2,0,2,900,0,2,0,0,8,1
1,3,3,1,2,117,2,1,1,27,0,6,7,5,3,0,2,4,88.89,0,0,0,17,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,117,2,1,1,27,0,7,4,3,2,0,1,0,77.78,0,1,0,9,3,1,10,0,0,0,0,0,0,0,0,1
1,3,3,1,2,117,2,1,2,25,0,7,4,8,5,0,1,6,86.67,0,1,0,28,3,1,1,40,0,0,0,2,0,0,0,1
1,3,3,1,2,117,2,1,2,28,0,6,6,7,4,0,1,3,80,0,1,0,1,4,1,3,0,0,850,0,2,0,0,0,1
1,3,3,1,2,117,2,1,2,25,0,5,4,2,1,0,1,4,84.44,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,117,2,9,2,25,0,4,4,4,3,0,1,3,88.89,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,2,117,2,8,2,26,0,7,7,6,6,0,1,3,80,0,1,0,0,3,2,0,0,0,900,0,0,0,0,0,1
1,3,3,1,2,117,2,8,1,28,0,7,6,6,2,0,1,1,71.11,1000,0,0,5,1,1,1,5,0,0,0,0,0,0,0,1
1,1,3,1,2,117,2,5,1,27,0,2,4,3,2,0,1,1,66.67,1000,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,2,117,2,5,2,26,0,5,4,4,4,0,1,4,91.11,0,2,0,87,3,1,2,50,1,0,0,0,0,0,6,1
1,1,3,1,2,117,2,4,1,25,0,4,4,3,1,10,1,1,80,0,0,0,4,4,1,1,0,0,840,0,0,0,0,0,1
1,3,3,1,2,117,2,11,1,24,0,3,6,7,5,0,1,0,88.89,0,0,1,0,5,2,0,0,0,780,0,0,0,0,0,1
1,3,3,1,2,117,2,10,2,24,0,4,4,5,1,0,1,7,75.56,0,0,0,104,2,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,117,2,15,2,25,0,4,4,6,3,0,1,2,77.78,0,1,0,4,4,1,1,200,2,0,0,0,0,0,8,1
1,3,3,1,2,117,2,14,1,27,6,6,6,4,3,0,1,0,86.67,1500,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,2,117,2,3,1,27,0,6,6,7,3,0,1,0,51.11,0,0,0,39,4,1,2,48,0,930,0,0,0,0,0,1
1,3,3,1,2,117,2,2,2,25,0,4,4,4,5,0,1,6,71.11,0,2,0,17,3,1,1,20,2,0,6,0,0,0,9,1
1,3,3,1,2,117,2,2,1,26,0,4,4,2,2,0,1,2,77.78,0,0,0,0,5,1,2,0,0,0,0,4,0,0,0,0
1,3,3,1,2,117,2,2,1,27,0,4,4,3,1,120,1,0,80,300,1,0,0,3,1,1,20,0,0,0,0,0,0,0,0
1,3,3,1,2,117,2,2,1,30,0,4,4,3,1,0,1,1,66.67,1200,2,0,0,4,1,2,0,0,0,0,0,0,0,0,1
3,3,3,1,2,117,2,2,2,24,0,4,2,8,5,0,1,6,84.44,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,117,2,6,2,24,0,4,4,4,1,0,1,1,80,900,1,0,3,3,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,117,2,12,1,28,0,4,3,6,3,0,1,6,77.78,0,3,0,0,3,1,5,0,1,0,0,0,0,0,12,1
1,3,3,1,2,118,2,1,1,28,0,4,4,6,4,0,2,0,88.89,0,1,0,72,4,1,4,0,0,940,6,0,0,0,0,0
1,3,3,1,2,118,2,1,2,24,0,6,6,6,3,50,1,0,84.44,0,1,0,41,4,1,1,0,0,810,8,0,0,0,0,0
1,3,3,1,2,118,2,1,1,31,0,4,4,0,0,0,2,1,71.11,0,0,0,4,4,1,1,0,0,850,0,0,0,0,0,1
1,3,3,1,2,118,2,1,2,27,0,6,3,1,1,0,1,3,86.67,115,1,0,22,2,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,2,118,2,1,2,30,0,6,6,7,3,200,2,0,66.67,1500,0,0,0,3,2,0,0,0,980,0,0,0,0,0,0
1,3,3,1,2,118,2,1,2,25,0,6,6,6,5,0,1,1,80,0,2,0,9,4,1,1,2,0,780,0,0,0,0,0,1
1,3,3,1,2,118,2,1,1,26,0,7,6,4,1,0,2,0,84.44,0,0,0,26,4,2,0,0,0,915,0,0,0,0,0,1
1,3,3,1,2,118,2,8,2,25,0,4,4,5,4,0,1,0,77.78,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,2,118,2,5,1,28,0,4,4,4,4,30,1,4,93.33,0,2,0,96,5,1,3,0,0,800,0,0,0,0,0,0
1,3,3,1,2,118,2,4,1,28,0,4,4,3,3,0,1,0,93.33,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
